"","Facility","Name","State","Date","Residents.Confirmed","Staff.Confirmed","Resident.Deaths","Staff.Deaths","Residents.Recovered","Staff.Recovered","Residents.Tested","Staff.Tested","Residents.Pending","Staff.Pending","Residents.Negative","Staff.Negative","Residents.Quarantine","Staff.Quarantine","hifld_id","Count.ID","Resident.Population","Population_HIFLD","Population.Source"
"591","Prison","LAUREL HIGHLANDS","Pennsylvania",2020-04-26,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003107,1011,NA,1576,"State COVID Dashboard/HIFLD Prison Dataset"
"592","Prison","MAHANOY","Pennsylvania",2020-04-26,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003073,1012,NA,2363,"State COVID Dashboard/HIFLD Prison Dataset"
"593","Prison","MERCER","Pennsylvania",2020-04-26,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003056,1013,NA,1480,"State COVID Dashboard/HIFLD Prison Dataset"
"594","Prison","MUNCY","Pennsylvania",2020-04-26,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003054,1014,NA,1381,"State COVID Dashboard/HIFLD Prison Dataset"
"595","Prison","PHOENIX","Pennsylvania",2020-04-26,"27","28","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016,NA,NA,"State COVID Dashboard/HIFLD Prison Dataset"
"596","Prison","PINE GROVE","Pennsylvania",2020-04-26,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003077,1017,NA,1148,"State COVID Dashboard/HIFLD Prison Dataset"
"597","Prison","QUEHANNA BOOT CAMP","Pennsylvania",2020-04-26,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10001489,1018,NA,457,"State COVID Dashboard/HIFLD Prison Dataset"
"598","Prison","RETREAT","Pennsylvania",2020-04-26,"0","3","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000719,1019,NA,1123,"State COVID Dashboard/HIFLD Prison Dataset"
"599","Prison","ROCKVIEW","Pennsylvania",2020-04-26,"0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003062,1020,NA,2416,"State COVID Dashboard/HIFLD Prison Dataset"
"600","Prison","SMITHFIELD","Pennsylvania",2020-04-26,"0","3","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003082,1021,NA,1346,"State COVID Dashboard/HIFLD Prison Dataset"
"601","Prison","SOMERSET","Pennsylvania",2020-04-26,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000737,1022,NA,2394,"State COVID Dashboard/HIFLD Prison Dataset"
"602","Prison","WAYMART","Pennsylvania",2020-04-26,"0","3","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003047,1024,NA,1554,"State COVID Dashboard/HIFLD Prison Dataset"
"603","Prison","CENTRAL OFFICE","Pennsylvania",2020-04-27,"0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001,NA,NA,"State COVID Dashboard/HIFLD Prison Dataset"
"604","Prison","ALBION","Pennsylvania",2020-04-27,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000709,997,NA,2287,"State COVID Dashboard/HIFLD Prison Dataset"
"605","Prison","BENNER TOWNSHIP","Pennsylvania",2020-04-27,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10006363,998,NA,2111,"State COVID Dashboard/HIFLD Prison Dataset"
"606","Prison","CAMBRIDGE SPRINGS","Pennsylvania",2020-04-27,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003048,999,NA,1211,"State COVID Dashboard/HIFLD Prison Dataset"
"607","Prison","CAMP HILL","Pennsylvania",2020-04-27,"0","2","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000733,1000,NA,3484,"State COVID Dashboard/HIFLD Prison Dataset"
"608","Prison","CHESTER","Pennsylvania",2020-04-27,"0","12","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003117,1002,NA,1271,"State COVID Dashboard/HIFLD Prison Dataset"
"609","Prison","COAL TOWNSHIP","Pennsylvania",2020-04-27,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003064,1003,NA,2320,"State COVID Dashboard/HIFLD Prison Dataset"
"610","Prison","DALLAS","Pennsylvania",2020-04-27,"0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000718,1004,NA,2155,"State COVID Dashboard/HIFLD Prison Dataset"
"611","Prison","FAYETTE","Pennsylvania",2020-04-27,"1","3","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003109,1005,NA,2195,"State COVID Dashboard/HIFLD Prison Dataset"
"612","Prison","FOREST","Pennsylvania",2020-04-27,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003052,1006,NA,2392,"State COVID Dashboard/HIFLD Prison Dataset"
"613","Prison","FRACKVILLE","Pennsylvania",2020-04-27,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003074,1007,NA,1229,"State COVID Dashboard/HIFLD Prison Dataset"
"614","Prison","GREENE","Pennsylvania",2020-04-27,"0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003121,1008,NA,1695,"State COVID Dashboard/HIFLD Prison Dataset"
"615","Prison","HOUTZDALE","Pennsylvania",2020-04-27,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000721,1009,NA,2568,"State COVID Dashboard/HIFLD Prison Dataset"
"616","Prison","HUNTINGDON","Pennsylvania",2020-04-27,"12","11","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000728,1010,NA,2208,"State COVID Dashboard/HIFLD Prison Dataset"
"617","Prison","LAUREL HIGHLANDS","Pennsylvania",2020-04-27,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003107,1011,NA,1576,"State COVID Dashboard/HIFLD Prison Dataset"
"618","Prison","MAHANOY","Pennsylvania",2020-04-27,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003073,1012,NA,2363,"State COVID Dashboard/HIFLD Prison Dataset"
"619","Prison","MERCER","Pennsylvania",2020-04-27,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003056,1013,NA,1480,"State COVID Dashboard/HIFLD Prison Dataset"
"620","Prison","MUNCY","Pennsylvania",2020-04-27,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003054,1014,NA,1381,"State COVID Dashboard/HIFLD Prison Dataset"
"621","Prison","PHOENIX","Pennsylvania",2020-04-27,"27","34","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016,NA,NA,"State COVID Dashboard/HIFLD Prison Dataset"
"622","Prison","PINE GROVE","Pennsylvania",2020-04-27,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003077,1017,NA,1148,"State COVID Dashboard/HIFLD Prison Dataset"
"623","Prison","QUEHANNA BOOT CAMP","Pennsylvania",2020-04-27,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10001489,1018,NA,457,"State COVID Dashboard/HIFLD Prison Dataset"
"624","Prison","RETREAT","Pennsylvania",2020-04-27,"0","3","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000719,1019,NA,1123,"State COVID Dashboard/HIFLD Prison Dataset"
"625","Prison","ROCKVIEW","Pennsylvania",2020-04-27,"0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003062,1020,NA,2416,"State COVID Dashboard/HIFLD Prison Dataset"
"626","Prison","SMITHFIELD","Pennsylvania",2020-04-27,"0","3","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003082,1021,NA,1346,"State COVID Dashboard/HIFLD Prison Dataset"
"627","Prison","SOMERSET","Pennsylvania",2020-04-27,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000737,1022,NA,2394,"State COVID Dashboard/HIFLD Prison Dataset"
"628","Prison","WAYMART","Pennsylvania",2020-04-27,"0","3","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003047,1024,NA,1554,"State COVID Dashboard/HIFLD Prison Dataset"
"629","Prison","CENTRAL OFFICE","Pennsylvania",2020-04-28,"0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001,NA,NA,"State COVID Dashboard/HIFLD Prison Dataset"
"630","Prison","ALBION","Pennsylvania",2020-04-28,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000709,997,NA,2287,"State COVID Dashboard/HIFLD Prison Dataset"
"631","Prison","BENNER TOWNSHIP","Pennsylvania",2020-04-28,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10006363,998,NA,2111,"State COVID Dashboard/HIFLD Prison Dataset"
"632","Prison","CAMBRIDGE SPRINGS","Pennsylvania",2020-04-28,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003048,999,NA,1211,"State COVID Dashboard/HIFLD Prison Dataset"
"633","Prison","CAMP HILL","Pennsylvania",2020-04-28,"0","2","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000733,1000,NA,3484,"State COVID Dashboard/HIFLD Prison Dataset"
"634","Prison","CHESTER","Pennsylvania",2020-04-28,"0","12","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003117,1002,NA,1271,"State COVID Dashboard/HIFLD Prison Dataset"
"635","Prison","COAL TOWNSHIP","Pennsylvania",2020-04-28,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003064,1003,NA,2320,"State COVID Dashboard/HIFLD Prison Dataset"
"636","Prison","DALLAS","Pennsylvania",2020-04-28,"0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000718,1004,NA,2155,"State COVID Dashboard/HIFLD Prison Dataset"
"637","Prison","FAYETTE","Pennsylvania",2020-04-28,"1","3","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003109,1005,NA,2195,"State COVID Dashboard/HIFLD Prison Dataset"
"638","Prison","FOREST","Pennsylvania",2020-04-28,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003052,1006,NA,2392,"State COVID Dashboard/HIFLD Prison Dataset"
"639","Prison","FRACKVILLE","Pennsylvania",2020-04-28,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003074,1007,NA,1229,"State COVID Dashboard/HIFLD Prison Dataset"
"640","Prison","GREENE","Pennsylvania",2020-04-28,"0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003121,1008,NA,1695,"State COVID Dashboard/HIFLD Prison Dataset"
"641","Prison","HOUTZDALE","Pennsylvania",2020-04-28,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000721,1009,NA,2568,"State COVID Dashboard/HIFLD Prison Dataset"
"642","Prison","HUNTINGDON","Pennsylvania",2020-04-28,"12","11","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000728,1010,NA,2208,"State COVID Dashboard/HIFLD Prison Dataset"
"643","Prison","LAUREL HIGHLANDS","Pennsylvania",2020-04-28,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003107,1011,NA,1576,"State COVID Dashboard/HIFLD Prison Dataset"
"644","Prison","MAHANOY","Pennsylvania",2020-04-28,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003073,1012,NA,2363,"State COVID Dashboard/HIFLD Prison Dataset"
"645","Prison","MERCER","Pennsylvania",2020-04-28,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003056,1013,NA,1480,"State COVID Dashboard/HIFLD Prison Dataset"
"646","Prison","MUNCY","Pennsylvania",2020-04-28,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003054,1014,NA,1381,"State COVID Dashboard/HIFLD Prison Dataset"
"647","Prison","PHOENIX","Pennsylvania",2020-04-28,"27","39","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016,NA,NA,"State COVID Dashboard/HIFLD Prison Dataset"
"648","Prison","PINE GROVE","Pennsylvania",2020-04-28,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003077,1017,NA,1148,"State COVID Dashboard/HIFLD Prison Dataset"
"649","Prison","QUEHANNA BOOT CAMP","Pennsylvania",2020-04-28,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10001489,1018,NA,457,"State COVID Dashboard/HIFLD Prison Dataset"
"650","Prison","RETREAT","Pennsylvania",2020-04-28,"0","3","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000719,1019,NA,1123,"State COVID Dashboard/HIFLD Prison Dataset"
"651","Prison","ROCKVIEW","Pennsylvania",2020-04-28,"0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003062,1020,NA,2416,"State COVID Dashboard/HIFLD Prison Dataset"
"652","Prison","SMITHFIELD","Pennsylvania",2020-04-28,"0","3","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003082,1021,NA,1346,"State COVID Dashboard/HIFLD Prison Dataset"
"653","Prison","SOMERSET","Pennsylvania",2020-04-28,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000737,1022,NA,2394,"State COVID Dashboard/HIFLD Prison Dataset"
"654","Prison","WAYMART","Pennsylvania",2020-04-28,"0","3","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003047,1024,NA,1554,"State COVID Dashboard/HIFLD Prison Dataset"
"655","Prison","CENTRAL OFFICE","Pennsylvania",2020-04-29,"0","1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001,NA,NA,"State COVID Dashboard/HIFLD Prison Dataset"
"656","Prison","ALBION","Pennsylvania",2020-04-29,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10000709,997,NA,2287,"State COVID Dashboard/HIFLD Prison Dataset"
"657","Prison","BENNER TOWNSHIP","Pennsylvania",2020-04-29,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10006363,998,NA,2111,"State COVID Dashboard/HIFLD Prison Dataset"
"658","Prison","CAMBRIDGE SPRINGS","Pennsylvania",2020-04-29,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003048,999,NA,1211,"State COVID Dashboard/HIFLD Prison Dataset"
"659","Prison","CAMP HILL","Pennsylvania",2020-04-29,"0","3","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10000733,1000,NA,3484,"State COVID Dashboard/HIFLD Prison Dataset"
"660","Prison","CHESTER","Pennsylvania",2020-04-29,"0","12","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003117,1002,NA,1271,"State COVID Dashboard/HIFLD Prison Dataset"
"661","Prison","COAL TOWNSHIP","Pennsylvania",2020-04-29,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003064,1003,NA,2320,"State COVID Dashboard/HIFLD Prison Dataset"
"662","Prison","DALLAS","Pennsylvania",2020-04-29,"0","1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10000718,1004,NA,2155,"State COVID Dashboard/HIFLD Prison Dataset"
"663","Prison","FAYETTE","Pennsylvania",2020-04-29,"1","3","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003109,1005,NA,2195,"State COVID Dashboard/HIFLD Prison Dataset"
"664","Prison","FOREST","Pennsylvania",2020-04-29,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003052,1006,NA,2392,"State COVID Dashboard/HIFLD Prison Dataset"
"665","Prison","FRACKVILLE","Pennsylvania",2020-04-29,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003074,1007,NA,1229,"State COVID Dashboard/HIFLD Prison Dataset"
"666","Prison","GREENE","Pennsylvania",2020-04-29,"0","1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003121,1008,NA,1695,"State COVID Dashboard/HIFLD Prison Dataset"
"667","Prison","HOUTZDALE","Pennsylvania",2020-04-29,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10000721,1009,NA,2568,"State COVID Dashboard/HIFLD Prison Dataset"
"668","Prison","HUNTINGDON","Pennsylvania",2020-04-29,"17","16","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10000728,1010,NA,2208,"State COVID Dashboard/HIFLD Prison Dataset"
"669","Prison","LAUREL HIGHLANDS","Pennsylvania",2020-04-29,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003107,1011,NA,1576,"State COVID Dashboard/HIFLD Prison Dataset"
"670","Prison","MAHANOY","Pennsylvania",2020-04-29,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003073,1012,NA,2363,"State COVID Dashboard/HIFLD Prison Dataset"
"671","Prison","MERCER","Pennsylvania",2020-04-29,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003056,1013,NA,1480,"State COVID Dashboard/HIFLD Prison Dataset"
"672","Prison","MUNCY","Pennsylvania",2020-04-29,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003054,1014,NA,1381,"State COVID Dashboard/HIFLD Prison Dataset"
"673","Prison","PHOENIX","Pennsylvania",2020-04-29,"27","42","3","0","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016,NA,NA,"State COVID Dashboard/HIFLD Prison Dataset"
"674","Prison","PINE GROVE","Pennsylvania",2020-04-29,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003077,1017,NA,1148,"State COVID Dashboard/HIFLD Prison Dataset"
"675","Prison","QUEHANNA BOOT CAMP","Pennsylvania",2020-04-29,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10001489,1018,NA,457,"State COVID Dashboard/HIFLD Prison Dataset"
"676","Prison","RETREAT","Pennsylvania",2020-04-29,"0","3","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10000719,1019,NA,1123,"State COVID Dashboard/HIFLD Prison Dataset"
"677","Prison","ROCKVIEW","Pennsylvania",2020-04-29,"0","1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003062,1020,NA,2416,"State COVID Dashboard/HIFLD Prison Dataset"
"678","Prison","SMITHFIELD","Pennsylvania",2020-04-29,"0","2","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003082,1021,NA,1346,"State COVID Dashboard/HIFLD Prison Dataset"
"679","Prison","SOMERSET","Pennsylvania",2020-04-29,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10000737,1022,NA,2394,"State COVID Dashboard/HIFLD Prison Dataset"
"680","Prison","WAYMART","Pennsylvania",2020-04-29,"0","3","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003047,1024,NA,1554,"State COVID Dashboard/HIFLD Prison Dataset"
"681","Prison","CENTRAL OFFICE","Pennsylvania",2020-04-30,"0","1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001,NA,NA,"State COVID Dashboard/HIFLD Prison Dataset"
"682","Prison","ALBION","Pennsylvania",2020-04-30,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10000709,997,NA,2287,"State COVID Dashboard/HIFLD Prison Dataset"
"683","Prison","BENNER TOWNSHIP","Pennsylvania",2020-04-30,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10006363,998,NA,2111,"State COVID Dashboard/HIFLD Prison Dataset"
"684","Prison","CAMBRIDGE SPRINGS","Pennsylvania",2020-04-30,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003048,999,NA,1211,"State COVID Dashboard/HIFLD Prison Dataset"
"685","Prison","CAMP HILL","Pennsylvania",2020-04-30,"0","3","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10000733,1000,NA,3484,"State COVID Dashboard/HIFLD Prison Dataset"
"686","Prison","CHESTER","Pennsylvania",2020-04-30,"0","12","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003117,1002,NA,1271,"State COVID Dashboard/HIFLD Prison Dataset"
"687","Prison","COAL TOWNSHIP","Pennsylvania",2020-04-30,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003064,1003,NA,2320,"State COVID Dashboard/HIFLD Prison Dataset"
"688","Prison","DALLAS","Pennsylvania",2020-04-30,"0","1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10000718,1004,NA,2155,"State COVID Dashboard/HIFLD Prison Dataset"
"689","Prison","FAYETTE","Pennsylvania",2020-04-30,"1","3","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003109,1005,NA,2195,"State COVID Dashboard/HIFLD Prison Dataset"
"690","Prison","FOREST","Pennsylvania",2020-04-30,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003052,1006,NA,2392,"State COVID Dashboard/HIFLD Prison Dataset"
"691","Prison","FRACKVILLE","Pennsylvania",2020-04-30,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003074,1007,NA,1229,"State COVID Dashboard/HIFLD Prison Dataset"
"692","Prison","GREENE","Pennsylvania",2020-04-30,"0","1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003121,1008,NA,1695,"State COVID Dashboard/HIFLD Prison Dataset"
"693","Prison","HOUTZDALE","Pennsylvania",2020-04-30,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10000721,1009,NA,2568,"State COVID Dashboard/HIFLD Prison Dataset"
"694","Prison","HUNTINGDON","Pennsylvania",2020-04-30,"25","18","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10000728,1010,NA,2208,"State COVID Dashboard/HIFLD Prison Dataset"
"695","Prison","LAUREL HIGHLANDS","Pennsylvania",2020-04-30,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003107,1011,NA,1576,"State COVID Dashboard/HIFLD Prison Dataset"
"696","Prison","MAHANOY","Pennsylvania",2020-04-30,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003073,1012,NA,2363,"State COVID Dashboard/HIFLD Prison Dataset"
"697","Prison","MERCER","Pennsylvania",2020-04-30,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003056,1013,NA,1480,"State COVID Dashboard/HIFLD Prison Dataset"
"698","Prison","MUNCY","Pennsylvania",2020-04-30,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003054,1014,NA,1381,"State COVID Dashboard/HIFLD Prison Dataset"
"699","Prison","PHOENIX","Pennsylvania",2020-04-30,"28","46","3","0","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016,NA,NA,"State COVID Dashboard/HIFLD Prison Dataset"
"700","Prison","PINE GROVE","Pennsylvania",2020-04-30,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003077,1017,NA,1148,"State COVID Dashboard/HIFLD Prison Dataset"
"701","Prison","QUEHANNA BOOT CAMP","Pennsylvania",2020-04-30,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10001489,1018,NA,457,"State COVID Dashboard/HIFLD Prison Dataset"
"702","Prison","RETREAT","Pennsylvania",2020-04-30,"0","3","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10000719,1019,NA,1123,"State COVID Dashboard/HIFLD Prison Dataset"
"703","Prison","ROCKVIEW","Pennsylvania",2020-04-30,"0","1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003062,1020,NA,2416,"State COVID Dashboard/HIFLD Prison Dataset"
"704","Prison","SMITHFIELD","Pennsylvania",2020-04-30,"0","2","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003082,1021,NA,1346,"State COVID Dashboard/HIFLD Prison Dataset"
"705","Prison","SOMERSET","Pennsylvania",2020-04-30,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10000737,1022,NA,2394,"State COVID Dashboard/HIFLD Prison Dataset"
"706","Prison","WAYMART","Pennsylvania",2020-04-30,"0","3","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003047,1024,NA,1554,"State COVID Dashboard/HIFLD Prison Dataset"
"707","Prison","CENTRAL OFFICE","Pennsylvania",2020-05-01,"0","1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001,NA,NA,"State COVID Dashboard/HIFLD Prison Dataset"
"708","Prison","ALBION","Pennsylvania",2020-05-01,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10000709,997,NA,2287,"State COVID Dashboard/HIFLD Prison Dataset"
"709","Prison","BENNER TOWNSHIP","Pennsylvania",2020-05-01,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10006363,998,NA,2111,"State COVID Dashboard/HIFLD Prison Dataset"
"710","Prison","CAMBRIDGE SPRINGS","Pennsylvania",2020-05-01,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003048,999,NA,1211,"State COVID Dashboard/HIFLD Prison Dataset"
"711","Prison","CAMP HILL","Pennsylvania",2020-05-01,"0","3","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10000733,1000,NA,3484,"State COVID Dashboard/HIFLD Prison Dataset"
"712","Prison","CHESTER","Pennsylvania",2020-05-01,"0","12","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003117,1002,NA,1271,"State COVID Dashboard/HIFLD Prison Dataset"
"713","Prison","COAL TOWNSHIP","Pennsylvania",2020-05-01,"0","1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003064,1003,NA,2320,"State COVID Dashboard/HIFLD Prison Dataset"
"714","Prison","DALLAS","Pennsylvania",2020-05-01,"0","3","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10000718,1004,NA,2155,"State COVID Dashboard/HIFLD Prison Dataset"
"715","Prison","FAYETTE","Pennsylvania",2020-05-01,"1","3","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003109,1005,NA,2195,"State COVID Dashboard/HIFLD Prison Dataset"
"716","Prison","FOREST","Pennsylvania",2020-05-01,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003052,1006,NA,2392,"State COVID Dashboard/HIFLD Prison Dataset"
"717","Prison","FRACKVILLE","Pennsylvania",2020-05-01,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003074,1007,NA,1229,"State COVID Dashboard/HIFLD Prison Dataset"
"718","Prison","GREENE","Pennsylvania",2020-05-01,"0","1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10003121,1008,NA,1695,"State COVID Dashboard/HIFLD Prison Dataset"
"719","Prison","HOUTZDALE","Pennsylvania",2020-05-01,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,10000721,1009,NA,2568,"State COVID Dashboard/HIFLD Prison Dataset"
